SUMLEV,CBSA,NAME,LSAD,DATE,POPESTIMATE
310,31540,"Madison, WI",Metropolitan Statistical Area,3,683183
310,31700,"Manchester-Nashua, NH",Metropolitan Statistical Area,1,422937
310,31700,"Manchester-Nashua, NH",Metropolitan Statistical Area,2,422705
310,31700,"Manchester-Nashua, NH",Metropolitan Statistical Area,3,424079
310,31740,"Manhattan, KS",Metropolitan Statistical Area,1,134046
310,31740,"Manhattan, KS",Metropolitan Statistical Area,2,134135
310,31740,"Manhattan, KS",Metropolitan Statistical Area,3,133932
310,31860,"Mankato, MN",Metropolitan Statistical Area,1,103566
310,31860,"Mankato, MN",Metropolitan Statistical Area,2,103663
310,31860,"Mankato, MN",Metropolitan Statistical Area,3,103612
310,31900,"Mansfield, OH",Metropolitan Statistical Area,1,124936
310,31900,"Mansfield, OH",Metropolitan Statistical Area,2,124840
310,31900,"Mansfield, OH",Metropolitan Statistical Area,3,125195
310,32580,"McAllen-Edinburg-Mission, TX",Metropolitan Statistical Area,1,870781
310,32580,"McAllen-Edinburg-Mission, TX",Metropolitan Statistical Area,2,872204
310,32580,"McAllen-Edinburg-Mission, TX",Metropolitan Statistical Area,3,880356
310,32780,"Medford, OR",Metropolitan Statistical Area,1,223259
310,32780,"Medford, OR",Metropolitan Statistical Area,2,223394
310,32780,"Medford, OR",Metropolitan Statistical Area,3,223734
310,32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,1,1337779
310,32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,2,1337311
310,32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,3,1336103
310,32900,"Merced, CA",Metropolitan Statistical Area,1,281202
310,32900,"Merced, CA",Metropolitan Statistical Area,2,281726
310,32900,"Merced, CA",Metropolitan Statistical Area,3,286461
310,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan Statistical Area,1,6138333
310,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan Statistical Area,2,6126441
310,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",Metropolitan Statistical Area,3,6091747
310,33140,"Michigan City-La Porte, IN",Metropolitan Statistical Area,1,112417
310,33140,"Michigan City-La Porte, IN",Metropolitan Statistical Area,2,112222
310,33140,"Michigan City-La Porte, IN",Metropolitan Statistical Area,3,112390
310,33220,"Midland, MI",Metropolitan Statistical Area,1,83494
310,33220,"Midland, MI",Metropolitan Statistical Area,2,83476
310,33220,"Midland, MI",Metropolitan Statistical Area,3,83457
310,33260,"Midland, TX",Metropolitan Statistical Area,1,175220
310,33260,"Midland, TX",Metropolitan Statistical Area,2,175471
310,33260,"Midland, TX",Metropolitan Statistical Area,3,173180
310,33340,"Milwaukee-Waukesha, WI",Metropolitan Statistical Area,1,1574731
310,33340,"Milwaukee-Waukesha, WI",Metropolitan Statistical Area,2,1573598
310,33340,"Milwaukee-Waukesha, WI",Metropolitan Statistical Area,3,1566487
310,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,1,3690261
310,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,2,3692421
310,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,3,3690512
310,33540,"Missoula, MT",Metropolitan Statistical Area,1,117922
310,33540,"Missoula, MT",Metropolitan Statistical Area,2,118238
310,33540,"Missoula, MT",Metropolitan Statistical Area,3,119533
310,33660,"Mobile, AL",Metropolitan Statistical Area,1,430197
310,33660,"Mobile, AL",Metropolitan Statistical Area,2,429546
310,33660,"Mobile, AL",Metropolitan Statistical Area,3,428220
310,33700,"Modesto, CA",Metropolitan Statistical Area,1,552878
310,33700,"Modesto, CA",Metropolitan Statistical Area,2,552710
310,33700,"Modesto, CA",Metropolitan Statistical Area,3,552999
310,33740,"Monroe, LA",Metropolitan Statistical Area,1,207104
310,33740,"Monroe, LA",Metropolitan Statistical Area,2,206557
310,33740,"Monroe, LA",Metropolitan Statistical Area,3,204884
310,33780,"Monroe, MI",Metropolitan Statistical Area,1,154809
310,33780,"Monroe, MI",Metropolitan Statistical Area,2,154796
310,33780,"Monroe, MI",Metropolitan Statistical Area,3,155274
310,33860,"Montgomery, AL",Metropolitan Statistical Area,1,386047
310,33860,"Montgomery, AL",Metropolitan Statistical Area,2,385738
310,33860,"Montgomery, AL",Metropolitan Statistical Area,3,385798
310,34060,"Morgantown, WV",Metropolitan Statistical Area,1,140038
310,34060,"Morgantown, WV",Metropolitan Statistical Area,2,140092
310,34060,"Morgantown, WV",Metropolitan Statistical Area,3,140745
310,34100,"Morristown, TN",Metropolitan Statistical Area,1,142709
310,34100,"Morristown, TN",Metropolitan Statistical Area,2,142830
310,34100,"Morristown, TN",Metropolitan Statistical Area,3,143855
310,34580,"Mount Vernon-Anacortes, WA",Metropolitan Statistical Area,1,129523
310,34580,"Mount Vernon-Anacortes, WA",Metropolitan Statistical Area,2,129852
310,34580,"Mount Vernon-Anacortes, WA",Metropolitan Statistical Area,3,130696
310,34620,"Muncie, IN",Metropolitan Statistical Area,1,111903
310,34620,"Muncie, IN",Metropolitan Statistical Area,2,111669
310,34620,"Muncie, IN",Metropolitan Statistical Area,3,111871
310,34740,"Muskegon, MI",Metropolitan Statistical Area,1,175824
310,34740,"Muskegon, MI",Metropolitan Statistical Area,2,175817
310,34740,"Muskegon, MI",Metropolitan Statistical Area,3,176511
310,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Metropolitan Statistical Area,1,487722
310,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Metropolitan Statistical Area,2,491582
310,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Metropolitan Statistical Area,3,509794
310,34900,"Napa, CA",Metropolitan Statistical Area,1,138019
310,34900,"Napa, CA",Metropolitan Statistical Area,2,137608
310,34900,"Napa, CA",Metropolitan Statistical Area,3,136207
310,34940,"Naples-Marco Island, FL",Metropolitan Statistical Area,1,375752
310,34940,"Naples-Marco Island, FL",Metropolitan Statistical Area,2,377079
310,34940,"Naples-Marco Island, FL",Metropolitan Statistical Area,3,385980
310,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Statistical Area,1,1989519
310,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Statistical Area,2,1995343
310,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Statistical Area,3,2012476
310,35100,"New Bern, NC",Metropolitan Statistical Area,1,122168
310,35100,"New Bern, NC",Metropolitan Statistical Area,2,121988
310,35100,"New Bern, NC",Metropolitan Statistical Area,3,122273
310,35300,"New Haven-Milford, CT",Metropolitan Statistical Area,1,864835
310,35300,"New Haven-Milford, CT",Metropolitan Statistical Area,2,863498
310,35300,"New Haven-Milford, CT",Metropolitan Statistical Area,3,863700
310,35380,"New Orleans-Metairie, LA",Metropolitan Statistical Area,1,1271845
310,35380,"New Orleans-Metairie, LA",Metropolitan Statistical Area,2,1270366
310,35380,"New Orleans-Metairie, LA",Metropolitan Statistical Area,3,1261726
310,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,1,20140470
310,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,2,20096413
310,35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,3,19768458
310,35660,"Niles, MI",Metropolitan Statistical Area,1,154316
310,35660,"Niles, MI",Metropolitan Statistical Area,2,154095
310,35660,"Niles, MI",Metropolitan Statistical Area,3,153101
310,35840,"North Port-Sarasota-Bradenton, FL",Metropolitan Statistical Area,1,833716
310,35840,"North Port-Sarasota-Bradenton, FL",Metropolitan Statistical Area,2,837107
310,35840,"North Port-Sarasota-Bradenton, FL",Metropolitan Statistical Area,3,859760
310,35980,"Norwich-New London, CT",Metropolitan Statistical Area,1,268555
310,35980,"Norwich-New London, CT",Metropolitan Statistical Area,2,268248
310,35980,"Norwich-New London, CT",Metropolitan Statistical Area,3,268805
310,36100,"Ocala, FL",Metropolitan Statistical Area,1,375908
310,36100,"Ocala, FL",Metropolitan Statistical Area,2,377370
310,36100,"Ocala, FL",Metropolitan Statistical Area,3,385915
310,36140,"Ocean City, NJ",Metropolitan Statistical Area,1,95263
310,36140,"Ocean City, NJ",Metropolitan Statistical Area,2,95077
310,36140,"Ocean City, NJ",Metropolitan Statistical Area,3,95661
310,36220,"Odessa, TX",Metropolitan Statistical Area,1,165171
310,36220,"Odessa, TX",Metropolitan Statistical Area,2,165467
310,36220,"Odessa, TX",Metropolitan Statistical Area,3,161091
310,36260,"Ogden-Clearfield, UT",Metropolitan Statistical Area,1,694863
310,36260,"Ogden-Clearfield, UT",Metropolitan Statistical Area,2,696620
310,36260,"Ogden-Clearfield, UT",Metropolitan Statistical Area,3,706696
310,36420,"Oklahoma City, OK",Metropolitan Statistical Area,1,1425695
310,36420,"Oklahoma City, OK",Metropolitan Statistical Area,2,1428709
310,36420,"Oklahoma City, OK",Metropolitan Statistical Area,3,1441647
310,36500,"Olympia-Lacey-Tumwater, WA",Metropolitan Statistical Area,1,294793
310,36500,"Olympia-Lacey-Tumwater, WA",Metropolitan Statistical Area,2,295729
310,36500,"Olympia-Lacey-Tumwater, WA",Metropolitan Statistical Area,3,297977
310,36540,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,1,967604
310,36540,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,2,968493
310,36540,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,3,971637
310,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,1,2673376
310,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,2,2677687
310,36740,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,3,2691925
310,36780,"Oshkosh-Neenah, WI",Metropolitan Statistical Area,1,171730
310,36780,"Oshkosh-Neenah, WI",Metropolitan Statistical Area,2,171646
310,36780,"Oshkosh-Neenah, WI",Metropolitan Statistical Area,3,171623
310,36980,"Owensboro, KY",Metropolitan Statistical Area,1,121559
310,36980,"Owensboro, KY",Metropolitan Statistical Area,2,121497
310,36980,"Owensboro, KY",Metropolitan Statistical Area,3,121227
310,37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan Statistical Area,1,843843
310,37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan Statistical Area,2,842921
310,37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan Statistical Area,3,839784
310,37340,"Palm Bay-Melbourne-Titusville, FL",Metropolitan Statistical Area,1,606612
310,37340,"Palm Bay-Melbourne-Titusville, FL",Metropolitan Statistical Area,2,608007
310,37340,"Palm Bay-Melbourne-Titusville, FL",Metropolitan Statistical Area,3,616628
310,37460,"Panama City, FL",Metropolitan Statistical Area,1,175216
310,37460,"Panama City, FL",Metropolitan Statistical Area,2,174461
310,37460,"Panama City, FL",Metropolitan Statistical Area,3,179168
310,37620,"Parkersburg-Vienna, WV",Metropolitan Statistical Area,1,89490
310,37620,"Parkersburg-Vienna, WV",Metropolitan Statistical Area,2,89179
310,37620,"Parkersburg-Vienna, WV",Metropolitan Statistical Area,3,88687
310,37860,"Pensacola-Ferry Pass-Brent, FL",Metropolitan Statistical Area,1,509905
310,37860,"Pensacola-Ferry Pass-Brent, FL",Metropolitan Statistical Area,2,511557
310,37860,"Pensacola-Ferry Pass-Brent, FL",Metropolitan Statistical Area,3,516388
310,37900,"Peoria, IL",Metropolitan Statistical Area,1,402391
310,37900,"Peoria, IL",Metropolitan Statistical Area,2,401160
310,37900,"Peoria, IL",Metropolitan Statistical Area,3,398224
310,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,1,6245051
310,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,2,6241983
310,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,3,6228601
310,38060,"Phoenix-Mesa-Chandler, AZ",Metropolitan Statistical Area,1,4845832
310,38060,"Phoenix-Mesa-Chandler, AZ",Metropolitan Statistical Area,2,4867925
310,38060,"Phoenix-Mesa-Chandler, AZ",Metropolitan Statistical Area,3,4946145
310,38220,"Pine Bluff, AR",Metropolitan Statistical Area,1,87751
310,38220,"Pine Bluff, AR",Metropolitan Statistical Area,2,87234
310,38220,"Pine Bluff, AR",Metropolitan Statistical Area,3,86412
310,38300,"Pittsburgh, PA",Metropolitan Statistical Area,1,2370930
310,38300,"Pittsburgh, PA",Metropolitan Statistical Area,2,2367293
310,38300,"Pittsburgh, PA",Metropolitan Statistical Area,3,2353538
310,38340,"Pittsfield, MA",Metropolitan Statistical Area,1,129026
310,38340,"Pittsfield, MA",Metropolitan Statistical Area,2,128758
310,38340,"Pittsfield, MA",Metropolitan Statistical Area,3,128657
310,38540,"Pocatello, ID",Metropolitan Statistical Area,1,94896
310,38540,"Pocatello, ID",Metropolitan Statistical Area,2,95056
310,38540,"Pocatello, ID",Metropolitan Statistical Area,3,96213
310,38860,"Portland-South Portland, ME",Metropolitan Statistical Area,1,551740
310,38860,"Portland-South Portland, ME",Metropolitan Statistical Area,2,552089
310,38860,"Portland-South Portland, ME",Metropolitan Statistical Area,3,556893
310,38900,"Portland-Vancouver-Hillsboro, OR-WA",Metropolitan Statistical Area,1,2512859
310,38900,"Portland-Vancouver-Hillsboro, OR-WA",Metropolitan Statistical Area,2,2516230
310,38900,"Portland-Vancouver-Hillsboro, OR-WA",Metropolitan Statistical Area,3,2511612
310,38940,"Port St. Lucie, FL",Metropolitan Statistical Area,1,487657
310,38940,"Port St. Lucie, FL",Metropolitan Statistical Area,2,489804
310,38940,"Port St. Lucie, FL",Metropolitan Statistical Area,3,503521
310,39100,"Poughkeepsie-Newburgh-Middletown, NY",Metropolitan Statistical Area,1,697221
310,39100,"Poughkeepsie-Newburgh-Middletown, NY",Metropolitan Statistical Area,2,697064
310,39100,"Poughkeepsie-Newburgh-Middletown, NY",Metropolitan Statistical Area,3,701637
310,39150,"Prescott Valley-Prescott, AZ",Metropolitan Statistical Area,1,236209
310,39150,"Prescott Valley-Prescott, AZ",Metropolitan Statistical Area,2,237067
310,39150,"Prescott Valley-Prescott, AZ",Metropolitan Statistical Area,3,242253
310,39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1676579
310,39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,2,1675401
310,39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,3,1675774
310,39340,"Provo-Orem, UT",Metropolitan Statistical Area,1,671185
310,39340,"Provo-Orem, UT",Metropolitan Statistical Area,2,674967
310,39340,"Provo-Orem, UT",Metropolitan Statistical Area,3,697141
310,39380,"Pueblo, CO",Metropolitan Statistical Area,1,168162
310,39380,"Pueblo, CO",Metropolitan Statistical Area,2,168467
310,39380,"Pueblo, CO",Metropolitan Statistical Area,3,169622
310,39460,"Punta Gorda, FL",Metropolitan Statistical Area,1,186847
310,39460,"Punta Gorda, FL",Metropolitan Statistical Area,2,187960
310,39460,"Punta Gorda, FL",Metropolitan Statistical Area,3,194843
310,39540,"Racine, WI",Metropolitan Statistical Area,1,197727
310,39540,"Racine, WI",Metropolitan Statistical Area,2,197440
310,39540,"Racine, WI",Metropolitan Statistical Area,3,196896
310,39580,"Raleigh-Cary, NC",Metropolitan Statistical Area,1,1413982
310,39580,"Raleigh-Cary, NC",Metropolitan Statistical Area,2,1420225
310,39580,"Raleigh-Cary, NC",Metropolitan Statistical Area,3,1448411
310,39660,"Rapid City, SD",Metropolitan Statistical Area,1,139074
310,39660,"Rapid City, SD",Metropolitan Statistical Area,2,139328
310,39660,"Rapid City, SD",Metropolitan Statistical Area,3,141979
310,39740,"Reading, PA",Metropolitan Statistical Area,1,428849
310,39740,"Reading, PA",Metropolitan Statistical Area,2,428694
310,39740,"Reading, PA",Metropolitan Statistical Area,3,429342
310,39820,"Redding, CA",Metropolitan Statistical Area,1,182155
310,39820,"Redding, CA",Metropolitan Statistical Area,2,181893
310,39820,"Redding, CA",Metropolitan Statistical Area,3,182139
310,39900,"Reno, NV",Metropolitan Statistical Area,1,490596
310,39900,"Reno, NV",Metropolitan Statistical Area,2,491494
310,39900,"Reno, NV",Metropolitan Statistical Area,3,497535
310,40060,"Richmond, VA",Metropolitan Statistical Area,1,1314434
310,40060,"Richmond, VA",Metropolitan Statistical Area,2,1315734
310,40060,"Richmond, VA",Metropolitan Statistical Area,3,1324062
310,40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,1,4599839
310,40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,2,4605504
310,40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,3,4653105
310,40220,"Roanoke, VA",Metropolitan Statistical Area,1,315251
310,40220,"Roanoke, VA",Metropolitan Statistical Area,2,315057
310,40220,"Roanoke, VA",Metropolitan Statistical Area,3,314496
310,40340,"Rochester, MN",Metropolitan Statistical Area,1,226329
310,40340,"Rochester, MN",Metropolitan Statistical Area,2,226515
310,40340,"Rochester, MN",Metropolitan Statistical Area,3,227151
310,40380,"Rochester, NY",Metropolitan Statistical Area,1,1090135
310,40380,"Rochester, NY",Metropolitan Statistical Area,2,1088776
310,40380,"Rochester, NY",Metropolitan Statistical Area,3,1084973
310,40420,"Rockford, IL",Metropolitan Statistical Area,1,338798
310,40420,"Rockford, IL",Metropolitan Statistical Area,2,338184
310,40420,"Rockford, IL",Metropolitan Statistical Area,3,336278
310,40580,"Rocky Mount, NC",Metropolitan Statistical Area,1,143870
310,40580,"Rocky Mount, NC",Metropolitan Statistical Area,2,143724
310,40580,"Rocky Mount, NC",Metropolitan Statistical Area,3,143535
310,40660,"Rome, GA",Metropolitan Statistical Area,1,98584
310,40660,"Rome, GA",Metropolitan Statistical Area,2,98593
310,40660,"Rome, GA",Metropolitan Statistical Area,3,98771
310,40900,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,1,2397382
310,40900,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,2,2399351
310,40900,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,3,2411428
310,40980,"Saginaw, MI",Metropolitan Statistical Area,1,190124
310,40980,"Saginaw, MI",Metropolitan Statistical Area,2,189831
310,40980,"Saginaw, MI",Metropolitan Statistical Area,3,189591
310,41060,"St. Cloud, MN",Metropolitan Statistical Area,1,199671
310,41060,"St. Cloud, MN",Metropolitan Statistical Area,2,199687
310,41060,"St. Cloud, MN",Metropolitan Statistical Area,3,200406
310,41100,"St. George, UT",Metropolitan Statistical Area,1,180279
310,41100,"St. George, UT",Metropolitan Statistical Area,2,181924
310,41100,"St. George, UT",Metropolitan Statistical Area,3,191226
310,41140,"St. Joseph, MO-KS",Metropolitan Statistical Area,1,121467
310,41140,"St. Joseph, MO-KS",Metropolitan Statistical Area,2,121181
310,41140,"St. Joseph, MO-KS",Metropolitan Statistical Area,3,120424
310,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,1,2820253
310,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,2,2818267
310,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,3,2809299
310,41420,"Salem, OR",Metropolitan Statistical Area,1,433353
310,41420,"Salem, OR",Metropolitan Statistical Area,2,434065
310,41420,"Salem, OR",Metropolitan Statistical Area,3,436283
310,41500,"Salinas, CA",Metropolitan Statistical Area,1,439035
310,41500,"Salinas, CA",Metropolitan Statistical Area,2,438500
310,41500,"Salinas, CA",Metropolitan Statistical Area,3,437325
310,41540,"Salisbury, MD-DE",Metropolitan Statistical Area,1,418046
310,41540,"Salisbury, MD-DE",Metropolitan Statistical Area,2,419397
310,41540,"Salisbury, MD-DE",Metropolitan Statistical Area,3,429223
310,41620,"Salt Lake City, UT",Metropolitan Statistical Area,1,1257936
310,41620,"Salt Lake City, UT",Metropolitan Statistical Area,2,1259517
310,41620,"Salt Lake City, UT",Metropolitan Statistical Area,3,1263061
310,41660,"San Angelo, TX",Metropolitan Statistical Area,1,122888
310,41660,"San Angelo, TX",Metropolitan Statistical Area,2,123010
310,41660,"San Angelo, TX",Metropolitan Statistical Area,3,122344
310,41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,1,2558143
310,41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,2,2566683
310,41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,3,2601788
310,41740,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan Statistical Area,1,3298634
310,41740,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan Statistical Area,2,3297252
310,41740,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan Statistical Area,3,3286069
310,41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,1,4749008
310,41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,2,4739649
310,41860,"San Francisco-Oakland-Berkeley, CA",Metropolitan Statistical Area,3,4623264
310,41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,1,2000468
310,41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,2,1995105
310,41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,3,1952185
310,42020,"San Luis Obispo-Paso Robles, CA",Metropolitan Statistical Area,1,282424
310,42020,"San Luis Obispo-Paso Robles, CA",Metropolitan Statistical Area,2,282231
310,42020,"San Luis Obispo-Paso Robles, CA",Metropolitan Statistical Area,3,283159
310,42100,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,1,270861
310,42100,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,2,270353
310,42100,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,3,267792
310,42140,"Santa Fe, NM",Metropolitan Statistical Area,1,154823
310,42140,"Santa Fe, NM",Metropolitan Statistical Area,2,154977
310,42140,"Santa Fe, NM",Metropolitan Statistical Area,3,155201
310,42200,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,1,448229
310,42200,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,2,448096
310,42200,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,3,446475
310,42220,"Santa Rosa-Petaluma, CA",Metropolitan Statistical Area,1,488863
310,42220,"Santa Rosa-Petaluma, CA",Metropolitan Statistical Area,2,488345
310,42220,"Santa Rosa-Petaluma, CA",Metropolitan Statistical Area,3,485887
310,42340,"Savannah, GA",Metropolitan Statistical Area,1,404798
310,42340,"Savannah, GA",Metropolitan Statistical Area,2,405053
310,42340,"Savannah, GA",Metropolitan Statistical Area,3,410008
310,42540,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,1,567559
310,42540,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,2,566574
310,42540,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,3,567750
310,42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,1,4018762
310,42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,2,4024730
310,42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,3,4011553
310,42680,"Sebastian-Vero Beach, FL",Metropolitan Statistical Area,1,159788
310,42680,"Sebastian-Vero Beach, FL",Metropolitan Statistical Area,2,160345
310,42680,"Sebastian-Vero Beach, FL",Metropolitan Statistical Area,3,163662
310,42700,"Sebring-Avon Park, FL",Metropolitan Statistical Area,1,101235
310,42700,"Sebring-Avon Park, FL",Metropolitan Statistical Area,2,101222
310,42700,"Sebring-Avon Park, FL",Metropolitan Statistical Area,3,103296
310,43100,"Sheboygan, WI",Metropolitan Statistical Area,1,118034
310,43100,"Sheboygan, WI",Metropolitan Statistical Area,2,117937
310,43100,"Sheboygan, WI",Metropolitan Statistical Area,3,117747
310,43300,"Sherman-Denison, TX",Metropolitan Statistical Area,1,135543
310,43300,"Sherman-Denison, TX",Metropolitan Statistical Area,2,136014
310,43300,"Sherman-Denison, TX",Metropolitan Statistical Area,3,139336
310,43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,1,393406
310,43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,2,392525
310,43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,3,389155
310,43420,"Sierra Vista-Douglas, AZ",Metropolitan Statistical Area,1,125447
310,43420,"Sierra Vista-Douglas, AZ",Metropolitan Statistical Area,2,125398
310,43420,"Sierra Vista-Douglas, AZ",Metropolitan Statistical Area,3,126050
310,43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,1,149940
310,43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,2,149743
310,43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,3,149265
310,43620,"Sioux Falls, SD",Metropolitan Statistical Area,1,276730
310,43620,"Sioux Falls, SD",Metropolitan Statistical Area,2,277458
310,43620,"Sioux Falls, SD",Metropolitan Statistical Area,3,281958
310,43780,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,1,324501
310,43780,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,2,324112
310,43780,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,3,323695
310,43900,"Spartanburg, SC",Metropolitan Statistical Area,1,327997
310,43900,"Spartanburg, SC",Metropolitan Statistical Area,2,329364
310,43900,"Spartanburg, SC",Metropolitan Statistical Area,3,335864
310,44060,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,1,585784
310,44060,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,2,587266
310,44060,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,3,593466
310,44100,"Springfield, IL",Metropolitan Statistical Area,1,208640
310,44100,"Springfield, IL",Metropolitan Statistical Area,2,208277
310,44100,"Springfield, IL",Metropolitan Statistical Area,3,206898
310,44140,"Springfield, MA",Metropolitan Statistical Area,1,699162
310,44140,"Springfield, MA",Metropolitan Statistical Area,2,697960
310,44140,"Springfield, MA",Metropolitan Statistical Area,3,695305
310,44180,"Springfield, MO",Metropolitan Statistical Area,1,475432
310,44180,"Springfield, MO",Metropolitan Statistical Area,2,476128
310,44180,"Springfield, MO",Metropolitan Statistical Area,3,481483
310,44220,"Springfield, OH",Metropolitan Statistical Area,1,136001
310,44220,"Springfield, OH",Metropolitan Statistical Area,2,135719
310,44220,"Springfield, OH",Metropolitan Statistical Area,3,135633
310,44300,"State College, PA",Metropolitan Statistical Area,1,158172
310,44300,"State College, PA",Metropolitan Statistical Area,2,157929
310,44300,"State College, PA",Metropolitan Statistical Area,3,157527
310,44420,"Staunton, VA",Metropolitan Statistical Area,1,125433
310,44420,"Staunton, VA",Metropolitan Statistical Area,2,125591
310,44420,"Staunton, VA",Metropolitan Statistical Area,3,125774
310,44700,"Stockton, CA",Metropolitan Statistical Area,1,779233
310,44700,"Stockton, CA",Metropolitan Statistical Area,2,780517
310,44700,"Stockton, CA",Metropolitan Statistical Area,3,789410
310,44940,"Sumter, SC",Metropolitan Statistical Area,1,136700
310,44940,"Sumter, SC",Metropolitan Statistical Area,2,136510
310,44940,"Sumter, SC",Metropolitan Statistical Area,3,135782
310,45060,"Syracuse, NY",Metropolitan Statistical Area,1,662057
310,45060,"Syracuse, NY",Metropolitan Statistical Area,2,660894
310,45060,"Syracuse, NY",Metropolitan Statistical Area,3,658281
310,45220,"Tallahassee, FL",Metropolitan Statistical Area,1,384298
310,45220,"Tallahassee, FL",Metropolitan Statistical Area,2,384546
310,45220,"Tallahassee, FL",Metropolitan Statistical Area,3,385776
310,45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,1,3175275
