Id	CreateTime	Title	Comment	Play	Share	Dig	Duration	AuthorId	AuthorFollower	AuthorHeart	AuthorVideoCount	Day	Keyword
7199801297346989358	2023-02-14 00:26:26	I guess we are all just hallucinating 🤪 #msnbc #norfolk #norfolksouthern #eastpalestine #eastpalestineohio #traincrash #ohio #fyp #important #news #ohioriver #lakeerie 	58	27100	30	415	60	6908154145767195653	132	2547	20	20230214	OhioTrainCrash
7199801638813453610	2023-02-14 00:27:39	#foryou #fyp #ohio #ohiotrain #acidrain #trainderailed 	83	313400	272	6311	95	7019352651369628677	5229	78300	432	20230214	OhioTrainCrash
7199833033371847941	2023-02-14 02:29:27	#ohio #chernobyl #chernobil #catastofreambientales #usa #ohiochernobyl #loúltimo #LaRepublica 	1344	1700000	8752	129100	43	6796021787509933061	1800000	56300000	2400	20230214	OhioTrainCrash
7199834298193579306	2023-02-14 02:35:34	Tucker Carlson: Toxic Fumes Were Released In East Palestine Ohio #falseflagoperations#ohiotraincrash#texascrash#trainderailed#vinylchloride#wef#fyp	899	343600	1509	16200	54	7195354668138153002	10900	219600	79	20230214	OhioTrainCrash
7199837346475429125	2023-02-14 02:46:10	Literalmente una cortina de humo 😱 #ohio #ovnis #globochino #queestapasandoenohio #catastrofe  #toxic #ohio #trendeohio #usa #tren #tiktokinforma  #noticias  #china #rusia #extraterrestres  #mundo #parati	6729	9900000	65300	556200	49	6923218105155126278	1400000	59100000	994	20230214	OhioTrainCrash
7199892230251793707	2023-02-14 06:19:33	Ohio train derailment Not storm clouds 🤔? #fyp #fypシ ##ohio##trainderailment 	62	33600	204	1117	35	6871781788009808902	43200	191100	216	20230214	OhioTrainCrash
7199932313336171819	2023-02-14 08:56:10	#greenscreenvideo #ohio #train 	119	17900	115	790	178	6916420164179674118	49700	1600000	2284	20230214	OhioTrainCrash
7199947251408538922	2023-02-14 09:54:39	White Noise #trainderail #eastpalestine #whitenoise #ohio #conspiracy #movie #2022 #2023 #vinylchloride #polyvinylchloride #hydrochloricacid #usa #traincrash #derailment #fyp 	1356	1000000	3800	38200	27	185878291499581440	1555	39600	82	20230214	OhioTrainCrash
7199948173870222598	2023-02-14 09:56:15	#ovnis2023 #ohio #traincrash 	1602	2100000	4669	109300	12	7065419721990718470	6904	182700	508	20230214	OhioTrainCrash
7199963025607019781	2023-02-14 10:53:53	😶The Fallen (Wait for it..) #world #news #mtl #train #khieu #tiktokhunter #knowledge 👁	4056	2500000	10400	139800	20	6737398150656721925	4600000	157000000	2990	20230214	OhioTrainCrash
7199985066385165610	2023-02-14 12:19:45	Train Derailment Houston Texas 2023 #ohiotrain #ohiotraincrash #traincrash 	29	34400	125	377	63	6934875734993847301	736	12400	197	20230214	OhioTrainCrash
7200026295185509678	2023-02-14 14:59:49	#ohio #train #crash @angelataylor2109 @dadusenberry @stephenyenkel1 @scottgarandgrimm @derose65 @jesseruiz361 @larrypeters302 @caroline_bella009 @brookehardinshanks @kristiledford848 @timothyshelton841 @erikrasmussen613 @lancenidiffer0uyuu8u3 @stephaniepierce53 	37	1983	2	49	19	7165610436309074990	165	2913	59	20230214	OhioTrainCrash
7200052734052044038	2023-02-14 16:41:57	#fyp #ohio #acid #disaster #eastpalestineohio #eastpalestinetraincrash 	37300	16000000	120000	2600000	59	7038930218606298117	71600	3200000	158	20230214	OhioTrainCrash
7200058943782145285	2023-02-14 17:06:04	Ohio derailing and chemical spill #ohio #train #toxic 	3590	2400000	11600	103300	51	7053038261543207941	69400	716800	183	20230214	OhioTrainCrash
7200076725319978282	2023-02-14 18:15:24	Nathen Velez and his family have been forced out of their home after a train derailment led to threats of deadly toxic explosions. They’ve lost everything. #ohio #eastpalestine #trainderailed #train #emergency #toxic  	5275	1200000	5284	91500	85	7108767708096578606	538300	11100000	422	20230214	OhioTrainCrash
7200091827905695022	2023-02-14 19:14:08	If yall don’t know about the ohio train crash and subsequent chemical fire, where you been? #ohio #trainfire #wildlife #onlyinohio @dylan.page  	405	396900	3841	61000	6	7091404529488888874	13600	421600	118	20230214	OhioTrainCrash
7200122044602666283	2023-02-14 21:11:00	#ohiotrain #ohio #govenor #ohiogovernment #listen #gov #ohiogov #breakingnews #ohiotraincrash #chemicals #dangerous #share #follow 	799	63700	310	1940	179	6532374403443048449	2210	156900	65	20230214	OhioTrainCrash
7200123659082583302	2023-02-14 21:17:09	¿Qué está pasando en Ohio? El pasado 3 de febrero se descarrilo un tren que contenía 100 galones de cloruro de vinilo, un componente extremadamente tóxico, ya se considera una tragedia ambiental #ohio #desastreambiental #tren #chernobyl #estadosunidos #noticias #adn40 	218	192800	1285	7101	33	6789648759448044549	736600	10700000	2281	20230214	OhioTrainCrash
7200130622046752042	2023-02-14 21:44:21	This is crazy 😳	1100	314100	2889	27400	77	6629300952954568709	192700	7300000	532	20230214	OhioTrainCrash
7200134239864622378	2023-02-14 21:58:26	Ohio train derailment & mass toxic chemical release leaves families scrambling #FoxNews #eastpalestine 	3232	1400000	6055	78900	117	7150340488276575278	132300	1200000	93	20230214	OhioTrainCrash
7200145097353202986	2023-02-14 22:59:59	The East Palestine, Ohio train derailment is worse than we thought. #eastpalestine #infrastructure #petebuttigieg #davidpakman #foryoupage #politics	1739	590000	984	36300	101	6729649638720586758	400300	12100000	1887	20230214	OhioTrainCrash
7200168740951002411	2023-02-15 00:12:12	Sounds like sound advice for those poor folks up there 🤔 #eastpalestine #eastpalestineohio #eastpalestinetraincrash #train #trainderailed #chemical #explosion #ohio	1037	180500	430	4181	38	6810541263609381893	5425	268200	140	20230215	OhioTrainCrash
7200187807959141678	2023-02-15 01:26:10	East Palestine is in Appalachia btw  #EastPalestine #TrainDerailed #Ohio #EastPalestineOhio #OhioTrain #Appalachia 	508	163800	1175	12600	154	6670521430520004613	357200	10200000	1163	20230215	OhioTrainCrash
7200216193133858054	2023-02-15 03:16:22	El Ohio, Estados Unidos, el choque de un tren con vagones cargados con químicos provocó el desalojo de más de 5 mil personas que no han podido regresar a casa por la contaminación al agua #noticias #noticiasenespañol #noticiasestadosunidos #ohio #ohiodisaster #chernobyl 	3	16700	178	360	70	7119573749854733317	51000	891300	512	20230215	OhioTrainCrash
7200229886949182766	2023-02-15 04:09:27	Crazy🤯 #fyp #foryoupage #ohiotraincrash #whitenoise #netflix #DanceWithTurboTax #xyzbca #eastpalestine #fypシ #viral 	25	13100	38	231	37	6909894276231906309	13900	1400000	379	20230215	OhioTrainCrash
7200231294020914478	2023-02-15 04:14:58	Watch White Noise on Netflix #greenscreen #ohiotraincrash #chernobyl #palestinetrainwreck #whitenoise 	566	233600	796	17300	22	6779687354774340613	11900	346500	296	20230215	OhioTrainCrash
7200232921469406506	2023-02-15 04:21:16	#ohiotrain #ohiotraincrash #ohiodisaster 	81	27200	465	2635	133	6697679080927888390	129300	689300	157	20230215	OhioTrainCrash
7200255695717961006	2023-02-15 05:49:39	#fyp #fypシ #eastpalestineohio #derailments #ohio #trainderailments #wtfnow #acidrain 	165	101100	932	4536	49	6841380395443864582	1015	11900	58	20230215	OhioTrainCrash
7200272835812625710	2023-02-15 06:56:13	East Palestine, Ohio train crash. Can effect multiple states due to Ohio River. Will we see more inflation on food products because of this incident?	6	2032	2	125	176	7054589307176666118	74	781	89	20230215	OhioTrainCrash
7200324726017854763	2023-02-15 10:17:41	Woman Finds Her Chickens all  Deceased Following East Palestine Train Derailment Disaster in Ohio #justiceforeastpalestineohio #ohio #eastpalestineohio #ohiocheck #health #foryou #fypシ 	282	219300	1460	7844	52	6809936301681689605	91200	433900	45	20230215	OhioTrainCrash
7200390798163217710	2023-02-15 14:33:56	#greenscreen #greenscreenvideo #ArizonaTruckDisaster #TexasTrainDerailed #OhioSickness #ChemicalWarfare #UnderAttack	1603	371900	5734	29300	95	7039091655496664069	19800	257600	715	20230215	OhioTrainCrash
7200393534728572202	2023-02-15 14:44:34	Hydrochloric acid isn't even the worst chemical released into the environment in East Palestine, OH.  #medicaltiktok #eastpalestine #eastpalestineohio #eastpalestinetraincrash #traincrash #hydrochloricacid #acid #acidrain	130	269100	396	4307	50	6982736902819283973	4031	74200	39	20230215	OhioTrainCrash
7200404474840681774	2023-02-15 15:27:01	Some residents near the #Ohio train derailment say they’re concerned about possible health risks from hazardous chemicals, even as authorities say it’s safe to return.	185	136700	422	5897	39	6652774777768427525	4100000	166700000	1592	20230215	OhioTrainCrash
7200404902445632810	2023-02-15 15:28:45	#duet with @nickdrom #eastpalestine Why the train derailment in Ohio IS a big deal 	439	168400	920	21900	175	6605504647229603845	5400000	171700000	4822	20230215	OhioTrainCrash
7200409825618955566	2023-02-15 15:47:44	like every single one, I'm in ohio and this is crazy #eastpalestineohio #eastpalestine #ohio #ohiotraincrash #ohiotrain #trainderailed #chemicalspill #NextLevelDish    	2956	1500000	7255	109900	28	7009791146117612549	9423	113500	144	20230215	OhioTrainCrash
7200465095934201131	2023-02-15 19:22:14	Residents in Ohio are complaining of sore throats and headaches after chemicals were released during the controlled burn of derailed train cars. Officials say there's no threat to human life, but Ohio's Natural Resources Department revealed an estimated 3,500 fish were killed. #news #ohio #trainderailed #healthtok 	303	96800	170	4643	28	7059830645314946095	636600	20400000	1029	20230215	OhioTrainCrash
7200478679883992362	2023-02-15 20:14:58	#Ohio #OhioTrainCrash #OhioTrainWreck #OhioTrain #LosXX70🚀 	9	17700	56	465	99	7042486807162340357	4691	58100	110	20230215	OhioTrainCrash
7200487852264656133	2023-02-15 20:50:25	With regards to someone being held accountable, I'm not even talking about just the spill itself. That should go without saying. I'm talking about the complete lack of evacuation and relief efforts. #ohio #train #crash #chemical 	8573	4400000	15700	457000	37	6925465459455607813	29900	2400000	340	20230215	OhioTrainCrash
7200510020063218987	2023-02-15 22:16:32	Anyone want to explain how #whitenoise predicted the #eastpalestineohio #traincrash and #toxic chemical #disaster if it wasnt predictive programming? I mean seriously. Explain that to me being anything other than #predictiveprograming #truthinplainsight thanks @parasyketv for the information 🤯	1842	1300000	19400	46900	29	6657108201617522693	167000	1600000	291	20230215	OhioTrainCrash
7200510650853133614	2023-02-15 22:18:59	#greenscreenvideo #ohio #ohiocheck #ohiogang #trainderailed #ohiotraincrash #eastpalestine #eastpalestineohio #environmentaldisaster #environmentalprotection #medicalemergency #conspiracyplot 	404	215900	192	10300	30	6938819304176010246	67900	2100000	220	20230215	OhioTrainCrash
7200536789755596078	2023-02-16 00:00:29	The Ohio Train Derailment is UNREAL 👀 @barstoolchicago 	6460	4400000	29800	352000	44	6646764999833403398	26900000	0	593	20230216	OhioTrainCrash
7200561111001730347	2023-02-16 01:34:46	Ohio train derailment needs to be talked about ‼️ #ohiotraincrash #ohiotrainderail #eastpalestineohio #eastpalestinetraincrash #foryoupage #truecrimetiktok #truecrimecommunity 	777	386000	2322	24400	122	6735975978352329734	1100000	46100000	3076	20230216	OhioTrainCrash
7200590956964465962	2023-02-16 03:30:42	The water isn’t safe anymore. #ohio #traincrash #chemicalspill #watercontamination #eastpalestine 	20	10700	27	192	64	7148560089101698094	18400	156100	432	20230216	OhioTrainCrash
7200605068071324974	2023-02-16 04:25:22	#ohio #eastpalestine #fyp #disaster #trainderailed #eastpalestinetraincrash #wakeup #viral 	36	15900	159	998	58	76279239179726848	339800	5900000	202	20230216	OhioTrainCrash
7200710279385058606	2023-02-16 11:13:44	Ohio train derailment, releasing toxic chemicals	1116	3900000	2367	42400	7	7171364782766703659	5839	98400	4	20230216	OhioTrainCrash
7200739408490925354	2023-02-16 13:06:45	Wtf 🤬 #ohiotraincrash #ohiotrainwreck #ohiotrain #theylied 	3275	1200000	8072	82200	17	6653150112736804870	4883	101600	234	20230216	OhioTrainCrash
7200757308681489707	2023-02-16 14:16:14	#chemicalspill #eastpalestine #ohio #trainwreck #train #derailment #acidrain #eastcoast #enviroment #toxic #traincrash 	966	241300	3630	16200	23	6960546630606390277	2026	49000	119	20230216	OhioTrainCrash
7200766360320888107	2023-02-16 14:51:23	Sty woke ppl its not accidental #fyp#fypシ #acidrain#ohio#evacuated#get #prepared #for #rhw#devastation#to#come#trains#derailleurexplosion 	30	12700	86	410	184	6925400657483809797	5196	32800	106	20230216	OhioTrainCrash
7200801321585249579	2023-02-16 17:06:56	Ohio Train town meeting #ohio #train #trains #crash #accident #toxic #money #politics #political #biden #joebiden #liberal #f #fyp #foryou #foryoupage #fypシ #fy 	402	64300	229	8731	59	7111782522480231470	164100	2900000	652	20230216	OhioTrainCrash
7200801701568482606	2023-02-16 17:08:29	#greenscreenvideo #ohiotraincrash #ohiotrainwreck #ohioderailmant 	675	90600	2987	7766	36	7171552062295344170	13400	76800	118	20230216	OhioTrainCrash
7200833017433230638	2023-02-16 19:09:58	Rail workers say they knew the train derailed in East Palestine, Ohio was dangerous. #train #derail #eastpalestine #ohio #ohiotraincrash #trainderailed #freight #railroad #vice #news #tech 	485	168400	361	12900	137	7093915680273187883	107600	3200000	228	20230216	OhioTrainCrash
7200845041152167210	2023-02-16 19:56:36	FEMA has recently declined to help the citizens of Ohio. The environmental disaster from the #eastpalestine #traincrash is ruining lives. #eastpalestineohio 	377	179900	299	3727	21	6982736902819283973	4031	74200	39	20230216	OhioTrainCrash
7200874457961909547	2023-02-16 21:50:43	Contaminated water in East Palestine, Ohio #breakingnews #news #eastpalestine #Ohio #watercontamination #eastpalestineohio #eastpalestinetraincrash 	169	163000	1617	4280	41	6766411802264978437	40200	841700	1013	20230216	OhioTrainCrash
7200923467015933226	2023-02-17 01:01:02	Ohio Palestine chemical spill  contaminated water #ohiochemicalspill #ohiotrainwreck #palestineohio #greenscreenvideo 	1075	1300000	2736	47600	20	6996404762665288710	60700	2900000	350	20230217	OhioTrainCrash
7200928672461704490	2023-02-17 01:21:11	Ohio resident calling on President Biden and FEMA to send help following the toxic train derailment in East Palestine. #eastpalestine #palestine #trainderailment #ohio #chemicalspill #toxic #ohiotraincrash #ohiotrainwreck #eastpalestinetraincrash #eastpalestineohio #chemicalfire #ohiochernobyl #ohiodisaster #chernobyl #presidentbiden #joebiden #biden #fema #help #fire #railroad #railroads #trains #train #news #local #localnews #arizona #phoenix #phoenixaz #phxaz #abc15news #abc15phoenix #abc15arizona #abc15	18400	695100	5406	59200	31	6997138053585355781	148500	4600000	769	20230217	OhioTrainCrash
7200933777713974571	2023-02-17 01:40:54	#ohio #trainderailed #fyp #disaster #train   Is is safe?	13800	8700000	28200	445400	12	7121749740508775470	6094	471200	43	20230217	OhioTrainCrash
7200936819347737899	2023-02-17 01:52:45	#duet with @nicksortor #eastpalestine Sad does not even begin to cover it… #ohiotraincrash 	1364	388000	1831	19600	38	6819448568689148934	452800	12600000	1492	20230217	OhioTrainCrash
7200943257126227242	2023-02-17 02:18:44	Ohio train derailment: A Norfolk Southern employee tells investigative journalist Rich McHugh that he believes layoffs are to blame for train crashes.	165	39100	50	1319	37	6838979916459000837	329000	3400000	904	20230217	OhioTrainCrash
7200946773169474862	2023-02-17 02:31:19	OMG 😱 this looks so scary 😓 #PrayForOhio #trainderailed #spiritairlines #breakingnews @CNN	4935	2100000	15300	154400	20	6705116513257063430	1020	154500	3	20230217	OhioTrainCrash
7200972962445413674	2023-02-17 04:13:07	#traincrashinohio  #ohio #fyp #traincrash #nuke 	16	11600	74	253	79	6808025707735942149	170	437	5	20230217	OhioTrainCrash
7201111038333324590	2023-02-17 13:09:11	#ohiochemicalspill #eastpalestine #ohio #trainderailed #ohiotraincrash #fyp 	3327	524900	4766	65000	49	6823783371584406534	29900	692100	73	20230217	OhioTrainCrash
7201170298534677802	2023-02-17 16:58:47	#ohio #derailedtrain 	10100	5300000	33200	216200	41	7029881576126301190	11600	616900	393	20230217	OhioTrainCrash
7201215851993795886	2023-02-17 19:55:29	East Palestine Ohio train derailment crash. This water in the creek is bubbling up. This doesn’t look very safe. #ohio #ohiotrain #ohiotraincrash #traindereailment #viralvideo #breakingnews #eastpalestine 	115	135800	717	3462	12	6956699894133801989	6468	46900	63	20230217	OhioTrainCrash
7201223866549570858	2023-02-17 20:26:37	The head of the EPA visited the site of the Ohio train derailment on Thursday and assured residents that the water and air are safe. However, some residents still aren’t so sure. #ohio #ohiotraincrash #healthtok #news 	113	98300	54	3048	19	7059830645314946095	636600	20400000	1029	20230217	OhioTrainCrash
7201238833608854827	2023-02-17 21:24:40	Sen. JD Vance traveled to East Palestine, #Ohio, where a train carrying toxic chemicals derailed on Feb. 3. During his visit, he filmed what appeared to be a polluted creek bed filled with “dead fish.” Gov. Mike DeWine addressed the video, confirming that a section of Sulfur Run is “severely contaminated” and it would take time to fix it. #news #eastpalestine #Republican #trainderailed #yahoonews 	10100	3400000	11200	232600	22	6696172485580637189	2400000	141400000	4153	20230217	OhioTrainCrash
7201243060259392814	2023-02-17 21:41:04	#duet with @katethechemist #staysafe #Inverted #ohiotraincrash #eastpalestine 	848	321200	2164	22700	53	6819448568689148934	452800	12600000	1492	20230217	OhioTrainCrash
7201245339947388165	2023-02-17 21:49:51	#greenscreen don’t believe mainstream media #canada #news #fyp #media #ohiotraincrash #ontarionews #conspiracytiktok  	736	105900	472	6773	59	6762953354131538949	3329	88400	35	20230217	OhioTrainCrash
7201288739140783403	2023-02-18 00:38:20	Did the film #whitenoise predict the toxic spill in Ohio? #ohiotraincrash #toxins #environmentaltoxins 	249	104600	507	3508	43	7133319649371292715	34100	310500	51	20230218	OhioTrainCrash
7201341093881859371	2023-02-18 04:01:28	#ohiotraincrash #trainderailed #eastpalestine #cantonohio	0	108900	338	1750	57	6726927382677505029	425	2649	24	20230218	OhioTrainCrash
7201537990936513834	2023-02-18 16:45:33	Another update on the East Palestine, OH train crash situation. I know my content usually doesn’t focus on things like this but this issue hits literally close to home and I feel responsibly for reporting what I’m seeing and hearing. #eastpalestineohio #eastpalestine #ohio #fyp #ohiocheck #ohiotiktokers #ohiotrainwreck #ohiotrainderail #ohiotraincrash #traincrash #ohiotrainderailed #trainwreck #trainderailedaftermath #trainderailedohiobad #trainderailedohio #eastpalestinetraincrash #eastpalestinefire #eastpalestinedisaster #eastpalestinecontrolledrelease #eastpalestinechernobyl #chernobyl #toxic #toxicenvironment #chemical #chemicals #chemicalspill #chemicaldisaster #disaster #superfund #superfundsites #coverup #politicaltiktok #political #capitalismisadeathcult #politicalcoverups #conspiracytiktok #conspiracy #conspiracyplot #environmentalprotection #environmentaldisaster #ohiogang #ohiotrain #nationaldisaster #fallout #notokay 	0	843000	12000	110200	138	6971922589125460998	28600	228600	208	20230218	OhioTrainCrash
7201543224446536965	2023-02-18 17:05:47	🇺🇸 OHIO, UN DISASTRO. #ohio #usa #train #neiperte #fyp #ohiotrain #ohiotraincrash 	1042	373800	1188	38400	41	6757754163742032902	184900	4100000	392	20230218	OhioTrainCrash
7201747291248626986	2023-02-19 06:17:59	Replying to @taborplace on February 3, a train was derailed in East Palestine, Ohio, releasing hazardous chemicals and igniting a large blaze.  Fearing an explosion, officials ordered residents to evacuate and conducted a controlled burn of the cars’ spilled contents, which included a toxic chemical called vinyl chloride.  Five days later, residents were permitted to return home.  But as reports have mounted of mysterious symptoms afflicting both humans and pets, and new information has surfaced about previously unreported toxic chemicals detected at the crash site, East Palestine residents are wondering if there’s still cause for concern The latest lawsuit, filed in the U.S. District Court's Northern District of Ohio, claims that Norfolk Southern was negligent in its transportation of hazardous material and its response to the derailment. A prime worry is the train’s release of vinyl chloride. The chemical — which is primarily used to make a plastic called polyvinyl chloride, or PVC — is classified as a Group A human carcinogen by the Environmental Protection Agency and releases even more toxins when burned. PVC is commonly found in many products, including water pipes, medical devices, and vinyl flooring and siding.  Officials warned the controlled burn of cars containing the gas would send toxic gas phosgene and hydrogen chloride into the air. It also holds the company liable for the resulting harm and losses. Mass kills of wild animals and fish have been reported as far as 20 miles away  #pvc #plasticisbad #toxicchemicals #toxicchemicals #toxicpollution #vinylchloride #ohioderailment #trainderailment #norfolksouthern #corruption #epasucks #ohiotrain #ohiotrainwreck #ohiotraincrash #ohiotrainderailed #ohiotraindisaster #ohiotrainderail 	532	71200	243	8404	47	7065826087516701743	18700	112700	455	20230219	OhioTrainCrash
7201903987497438506	2023-02-19 16:25:56	Toxic Rain #toxic #rain #ohio #train #trains #water #crash #accident #money #politics #political #biden #joebiden #liberal #f #fyp #foryou #foryoupage #fypシ #fy 	837	121000	1968	18000	58	7111782522480231470	164100	2900000	652	20230219	OhioTrainCrash
7201951101371895045	2023-02-19 19:28:35	🇺🇸🔥 OHIO, SEGRETI? #ohiotraincrash #ohiotrain #fyp #neiperte #train #usa #ohio 	204	107000	192	8031	40	6757754163742032902	184900	4100000	392	20230219	OhioTrainCrash
7202312263552847110	2023-02-20 18:50:04	#ontario #ohiotrain #ohiotraincrash #ohio  #scary #scarytok 	264	111100	259	2941	12	6643127954388959237	111	3617	33	20230220	OhioTrainCrash
7202370991111163182	2023-02-20 22:38:06	Ohio train derailment is the TIP of the iceberg  🧪🚂 #ohio #ohiotrain #ohiotraincrash #ohiotrainderail #vinylchloride #michigantrainderailed #southcarolinatrainwreck #trainderailed #trainderailedaftermath #eastpalestine #eastpalestineohio #texastrainderailed #oregontrainderail #floridafire #airzonafire #chemical #toxicchemicals 	12700	11200000	81100	1300000	86	7202328526900020270	50900	1500000	10	20230220	OhioTrainCrash
7202842018786069806	2023-02-22 05:06:04		27	2604	23	216	138	6878813518792016901	16900	200500	409	20230222	OhioTrainCrash
7203098971215105322	2023-02-22 21:43:00	FYI this was the rain in Pennsylvania today #ohio #eastpalestine #acidrain #train #trainderailed #ohiotrain #chemicals 	0	1600000	10200	114600	15	6532006764655689730	2551	122200	9	20230222	OhioTrainCrash
7203106726831213867	2023-02-22 22:13:04	Former President Donald Trump criticized the federal response to the toxic train derailment in East Palestine, #Ohio, where residents and local leaders are increasingly frustrated more than two weeks after the disaster. #news #yahoonews #politics #Republican #trainderailed #ohiotrain 	4669	460700	822	35200	24	6696172485580637189	2400000	141400000	4153	20230222	OhioTrainCrash
7203108912340438314	2023-02-22 22:21:32	What caused the #train to come off the tracks? #trainderailment #eastpalestine #eastpalestinetraincrash #eastpalestineohio #railroad #Ohio	1075	276700	886	27300	76	6921978047877399557	271200	4000000	54	20230222	OhioTrainCrash
7203742502346657029	2023-02-24 15:20:08	This is horrific!😳😔	2235	1300000	1741	156500	33	6760368158794155013	5700000	346400000	1085	20230224	OhioTrainCrash
7204339505568992554	2023-02-26 05:57:02	#ohiopalestine #wakeup #ohiotrain #ohio 	3700	1200000	11500	155900	89	6815574720323716101	10400	211000	395	20230226	OhioTrainCrash
7204982881205390638	2023-02-27 23:33:38	The Chernobyl of Ohio #EastPalistine #chemicalspill #ohio #trainwreck 	659	322800	1076	58100	59	6576704645049008134	2300000	115200000	1040	20230227	OhioTrainCrash
7205188354403568942	2023-02-28 12:50:54	A couple of months ago I saw that Ohio would be very significant. I did not know why, but I knew it felt bad. Food insecurity visions have been coming in, stronger and stronger for months now. Use your discernment, but if you are one of my weirdos please hear me. #ohiotrain #ohiotraincrash 	1003	474800	3139	45700	44	7051434138066387973	199200	2100000	1374	20230228	OhioTrainCrash
7196214716937637163	2023-02-04 08:29:32	#breakingnews #ohio #eastpalestine #norfolksouthern #railroad #derailment #chemicalspill #hazmat 	3718	1900000	15700	157700	85	6986836142843298821	20700	431800	159	20230204	Ohiotrainderailed
7196472265066777898	2023-02-05 01:08:02	This train derailed in Ohio #foryou #train #ohio   	2376	206700	134	16100	21	54019225677217792	6900000	459900000	406	20230205	Ohiotrainderailed
7196516486507351342	2023-02-05 03:59:38	Train derailment in East Palestine, OH 2/3/23. Evacuated last night, but safe at home tonight #GetCrackin #fyp #fypシ゚viral  #trainderailed #trainderailment #eastpalestine #onlyinohio #train #trainderailed	107	74600	330	2742	60	6846451918425424902	521	9832	33	20230205	Ohiotrainderailed
7196747956261883179	2023-02-05 18:57:51	#trainderailment #eastpalestineohio #dronevideo #aerial #drones #trains 	22	16800	43	205	48	7072502281469707310	1174	1584	40	20230205	Ohiotrainderailed
7196903178548366638	2023-02-06 05:00:22	#ohio #evacuation #explosion #fire #trainderailed #hazardous #fyp #foryou #trendingvideo #caution #eastpalestine 	740	1200000	2764	14800	16	7014279127235183621	38900	783200	173	20230206	Ohiotrainderailed
7196982540870405422	2023-02-06 10:09:41	just happened overnight in Palestine Ohio. please be careful everyone. #ohio #breakingnews #palestine #train #derailment 	204	224600	1253	3671	85	6897326807193125893	1038	9008	320	20230206	Ohiotrainderailed
7197106720722652462	2023-02-06 18:10:02	Officials say the potential explosion could unleash toxic gas and blast deadly shrapnel for up to a mile. #ohio #ohiotrain #derail #train #eastpalestine #emergency #evacuation  	128	100400	503	2262	47	7108767708096578606	538300	11100000	423	20230206	Ohiotrainderailed
7197112318885399854	2023-02-06 18:31:43	#ohiotraincrash #airborntoxicevent #theyareshowingyou	32	40200	77	506	183	6921030394881115142	1144	613	7	20230206	Ohiotrainderailed
7197136842771189038	2023-02-06 20:06:55	A 150-car freight train derailed in Ohio. Now, authorities are concerned about toxic fumes being released and a potential explosion ... 	211	190800	1225	6283	47	6781531515165033477	2100000	83700000	2272	20230206	Ohiotrainderailed
7197166765598641450	2023-02-06 22:02:58	Controlled explosion of derailed train. #eastpalestine #eastpalestineohio 	623	266400	615	9582	27	6606733169637588997	7455	1900000	7	20230206	Ohiotrainderailed
7197185835509222698	2023-02-06 23:16:58	Toxic train derailment in Ohio today February 6 2023 #train #derailed #derailment #ohio #toxic #deadly #released #emergency 	217	209800	875	2352	145	6865698921956590597	5644	57100	232	20230206	Ohiotrainderailed
7197191393574473003	2023-02-06 23:38:33	#fyp #fypシ゚viral #trainderailed #trainderailment #eastpalestine #eastpalestineohio #controlledburn #vinylchloride 	847	141200	465	5518	45	6846451918425424902	521	9832	33	20230206	Ohiotrainderailed
7197222374050270510	2023-02-07 01:38:44	The controlled release of hazardous materials at a train derailment site in East Palestine, Ohio, began Monday afternoon when a boom was followed by a new, large plume of black smoke. #cnn #news 	74	15400	59	340	163	6971822573634978822	1500000	13500000	1125	20230207	Ohiotrainderailed
7197262038920351022	2023-02-07 04:12:38	Feb. 3rd a Train derailed in East Palestine, Ohio  Im losing everything 😔 #fyp #train #derailed #eastpalestine #trainaccident #greenscreen 	146	85300	95	1626	32	6590521154318352389	1734	78300	45	20230207	Ohiotrainderailed
7197262870793473322	2023-02-07 04:15:53	I’ve been away from TikTok dealing with some family things, but I had to come back to talk about this massive environmental disaster. #eastpalestine #eastpalestineohio #trainderailed #trainderailment #norfolksouthern #railway #chemicalspill #explosion #pittsburgh #pennsylvania #westernpa #greenscreen 	10100	7500000	73700	679500	175	6742947452208514054	283700	4900000	323	20230207	Ohiotrainderailed
7197492494777568555	2023-02-07 19:07:03	Currently in East Palistine, Ohio a train derails full if chemicals  #OhNo #Fyp #foryoupage #ThisisCrazy #ControlledReleased #HazMat #Wtf 	41	75500	98	643	26	6806811061795849222	1018	4628	101	20230207	Ohiotrainderailed
7197671708776500526	2023-02-08 06:42:29	Did the EPA lie about water contamination in #eastpalestineohio ? Can the citizens trust the results we're being told? #trainderail #eastpalestine #ohio #chemicalspill #deadfish #epa #environmentalprotectionagency 	426	180300	330	3647	70	6986836142843298821	20700	431800	159	20230208	Ohiotrainderailed
7197810697965948206	2023-02-08 15:41:51	Officials conducted a 'controlled release' of vinyl chloride from 5 train cars after a derailment in Ohio, preventing an explosion...but residents still don't know when it will be safe for them to return to their homes	472	278100	2410	14300	82	6650201683875299333	5900000	210400000	2127	20230208	Ohiotrainderailed
7197892470271937838	2023-02-08 20:59:08	Drone footage of Ohio train derailment as fears of explosion grows. Footage from The independent on youtube. Just wonder what that chemical really is?😳 It has effected parts of PA as well. Stay safe!🙏#ohio #ohiotrain #fyp #evacuation #america #ww3 #staysafeeveryone 	19	18900	17	240	71	6816054612110689285	2830	15900	226	20230208	Ohiotrainderailed
